source,target,weight
Indiana University Bloomington,Ho Chi Minh City Medicine and Pharmacy University,2.0
Indiana University Bloomington,University of Kentucky,2.0
Indiana University Bloomington,Lawrence Berkeley National Laboratory,26.0
Indiana University Bloomington,Oak Ridge National Laboratory,20.0
Indiana University Bloomington,University of Oklahoma,4.0
Indiana University Bloomington,RAND Corporation,4.0
Indiana University Bloomington,Marine Biological Laboratory,4.0
Indiana University Bloomington,University of Illinois at Chicago,4.0
Indiana University Bloomington,Argonne National Laboratory,6.0
Indiana University Bloomington,Sandia National Laboratories California,8.0
Indiana University Bloomington,Pacific Northwest National Laboratory,4.0
Indiana University Bloomington,California Institute of Technology,4.0
Indiana University Bloomington,"University of California, Santa Barbara",4.0
Indiana University Bloomington,Los Alamos National Laboratory,4.0
Indiana University Bloomington,Max Planck Institute for Biogeochemistry,24.0
Indiana University Bloomington,Joint Research Centre,4.0
Indiana University Bloomington,Universität Innsbruck,2.0
Indiana University Bloomington,"Czech Academy of Sciences, Global Change Research Institute",2.0
Indiana University Bloomington,Technical University of Denmark,2.0
Indiana University Bloomington,CMCC Foundation - Euro-Mediterranean Center on Climate Change,6.0
Indiana University Bloomington,University of Göttingen,4.0
Indiana University Bloomington,Universidad de Granada,2.0
Indiana University Bloomington,University of Antwerp,6.0
Indiana University Bloomington,University of Nebraska–Lincoln,2.0
Indiana University Bloomington,University of Utah,2.0
Indiana University Bloomington,Johann Heinrich von Thünen-Institut,2.0
Indiana University Bloomington,Universitat de València,2.0
Indiana University Bloomington,Institute of Botany,2.0
Indiana University Bloomington,James Cook University,2.0
Indiana University Bloomington,University of Wisconsin–Madison,6.0
Indiana University Bloomington,Shanxi University of Traditional Chinese Medicine,2.0
Indiana University Bloomington,University of Alaska Fairbanks,2.0
Indiana University Bloomington,Agenzia Regionale per la Protezione Ambientale,2.0
Indiana University Bloomington,Università Cattolica del Sacro Cuore,4.0
Indiana University Bloomington,Virginia Commonwealth University,2.0
Indiana University Bloomington,Gembloux Agro-Bio Tech,2.0
Indiana University Bloomington,Chiba University,2.0
Indiana University Bloomington,Aarhus University,2.0
Indiana University Bloomington,McGill University,2.0
Indiana University Bloomington,Japan Agency for Marine-Earth Science and Technology,2.0
Indiana University Bloomington,Finnish Meteorological Institute,2.0
Indiana University Bloomington,University of Helsinki,4.0
Indiana University Bloomington,University of Münster,2.0
Indiana University Bloomington,National Ecological Observatory Network,2.0
Indiana University Bloomington,Free University of Bozen-Bolzano,2.0
Indiana University Bloomington,Clemson University,2.0
Indiana University Bloomington,Centre d'Écologie Fonctionnelle et Évolutive,2.0
Indiana University Bloomington,Swedish University of Agricultural Sciences,2.0
Indiana University Bloomington,Western Sydney University,2.0
Indiana University Bloomington,Universidade Federal da Paraíba,2.0
Indiana University Bloomington,Università degli Studi della Tuscia,2.0
Indiana University Bloomington,Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences,2.0
Indiana University Bloomington,Forschungszentrum Jülich,2.0
Indiana University Bloomington,Woodwell Climate Research Center,2.0
Indiana University Bloomington,Edith Cowan University,2.0
Indiana University Bloomington,University of Sassari,2.0
Indiana University Bloomington,Lund University,2.0
Indiana University Bloomington,Terra,2.0
Indiana University Bloomington,Sapienza University of Rome,2.0
Indiana University Bloomington,Arizona State University,10.0
Indiana University Bloomington,Astronomy and Space,2.0
Indiana University Bloomington,Sonora Institute of Technology,2.0
Indiana University Bloomington,Qufu Normal University,2.0
Indiana University Bloomington,San Diego State University,2.0
Indiana University Bloomington,Nagoya University of Commerce and Business,2.0
Indiana University Bloomington,Leibniz-Centre General Linguistics,2.0
Indiana University Bloomington,Drake University,6.0
Indiana University Bloomington,Universidad del Noreste,2.0
Indiana University Bloomington,New York University,2.0
Indiana University Bloomington,Stony Brook University,2.0
Indiana University Bloomington,Oregon National Primate Research Center,2.0
Indiana University Bloomington,Vanderbilt University,16.0
Indiana University Bloomington,Vanderbilt University Medical Center,4.0
Indiana University Bloomington,Murdoch Children's Research Institute,16.0
Indiana University Bloomington,Nanjing University of Science and Technology,8.0
Indiana University Bloomington,Zhejiang University of Technology,4.0
Indiana University Bloomington,University of Electronic Science and Technology of China,8.0
Indiana University Bloomington,Nvidia (United States),4.0
Indiana University Bloomington,Eindhoven University of Technology,12.0
Indiana University Bloomington,Universidad de Valladolid,12.0
Indiana University Bloomington,Aix-Marseille Université,4.0
"College of Applied Sciences, Nizwa",Alliance University,4.0
"College of Applied Sciences, Nizwa",KPR Institute of Engineering and Technology,4.0
"College of Applied Sciences, Nizwa",Ambo University,4.0
"College of Applied Sciences, Nizwa",Istanbul Technical University,6.0
"College of Applied Sciences, Nizwa",Vellore Institute of Technology University,6.0
"College of Applied Sciences, Nizwa",SRM University,2.0
"College of Applied Sciences, Nizwa",SRM Institute of Science and Technology,8.0
"College of Applied Sciences, Nizwa",Solapur University,2.0
"College of Applied Sciences, Nizwa",Kobayasi Institute of Physical Research,6.0
"College of Applied Sciences, Nizwa",Shiv Nadar University,2.0
Zhongda Hospital Southeast University,Hangzhou Dianzi University,4.0
Zhongda Hospital Southeast University,Southeast University,182.0
Zhongda Hospital Southeast University,Xinxiang Medical University,28.0
Zhongda Hospital Southeast University,Nanjing University of Chinese Medicine,8.0
Zhongda Hospital Southeast University,Nanjing University of Aeronautics and Astronautics,16.0
Zhongda Hospital Southeast University,Tianjin Medical University General Hospital,6.0
Zhongda Hospital Southeast University,Lanzhou University,72.0
Zhongda Hospital Southeast University,John Radcliffe Hospital,12.0
Zhongda Hospital Southeast University,Hebei Medical University,36.0
Zhongda Hospital Southeast University,Third Xiangya Hospital,12.0
Zhongda Hospital Southeast University,Beijing YouAn Hospital,12.0
Zhongda Hospital Southeast University,Chinese PLA General Hospital,24.0
Zhongda Hospital Southeast University,Beijing Shijitan Hospital,12.0
Zhongda Hospital Southeast University,Ankara University,84.0
Zhongda Hospital Southeast University,Shanxi Academy of Medical Sciences,12.0
Zhongda Hospital Southeast University,Fudan University,12.0
Zhongda Hospital Southeast University,Shandong Institute of Automation,24.0
Zhongda Hospital Southeast University,Anhui Medical University,10.0
Zhongda Hospital Southeast University,Beijing Tongren Hospital,10.0
Zhongda Hospital Southeast University,Nanjing University of Posts and Telecommunications,8.0
Zhongda Hospital Southeast University,Xinjiang Medical University,6.0
Zhongda Hospital Southeast University,Hunan Normal University,6.0
Zhongda Hospital Southeast University,Yixing People's Hospital,6.0
Zhongda Hospital Southeast University,First Affiliated Hospital of Xinjiang Medical University,6.0
Zhongda Hospital Southeast University,Shanghai Municipal Center For Disease Control Prevention,4.0
Zhongda Hospital Southeast University,Shanghai Jiao Tong University,14.0
Zhongda Hospital Southeast University,Nanjing Health and Health Commission,20.0
Zhongda Hospital Southeast University,Nanjing Medical University,24.0
Zhongda Hospital Southeast University,Jiangsu Provincial Center for Disease Control and Prevention,12.0
Zhongda Hospital Southeast University,Changhai Hospital,10.0
Zhongda Hospital Southeast University,Second Military Medical University,14.0
Zhongda Hospital Southeast University,Hua Medicine (China),16.0
Zhongda Hospital Southeast University,Yangzhou University,4.0
Zhongda Hospital Southeast University,Yangzhou Polytechnic Institute,4.0
Friends United,Smithsonian Conservation Biology Institute,12.0
Shaanxi University of Science and Technology,Kafrelsheikh University,16.0
Shaanxi University of Science and Technology,KPR Institute of Engineering and Technology,8.0
Shaanxi University of Science and Technology,Prince Sattam Bin Abdulaziz University,8.0
Shaanxi University of Science and Technology,King Fahd University of Petroleum and Minerals,8.0
Shaanxi University of Science and Technology,North China Electric Power University,8.0
Shaanxi University of Science and Technology,Blue Nile University,8.0
Shaanxi University of Science and Technology,Delta University for Science and Technology,8.0
Shaanxi University of Science and Technology,Tsinghua University,8.0
Shaanxi University of Science and Technology,Zhengzhou University,6.0
Shaanxi University of Science and Technology,Shanxi University,2.0
Shaanxi University of Science and Technology,Minzu University of China,10.0
Shaanxi University of Science and Technology,Nanyang Technological University,10.0
Shaanxi University of Science and Technology,Nanjing Tech University,10.0
Aichi Medical University,Kokura Memorial Hospital,4.0
Aichi Medical University,Kyoto University,10.0
Aichi Medical University,Keio University,2.0
Aichi Medical University,Gunma University,2.0
Aichi Medical University,Teikyo University Hospital,2.0
Aichi Medical University,Advanced Telecommunications Research Institute International,4.0
Aichi Medical University,The University of Tokyo,4.0
Aichi Medical University,Taipei Medical University,2.0
Aichi Medical University,Johns Hopkins University,2.0
Aichi Medical University,Fujita Health University,2.0
Aichi Medical University,Tokyo Medical and Dental University,2.0
Politecnico di Milano,Nanyang Technological University,12.0
Politecnico di Milano,University of Calgary,4.0
Politecnico di Milano,Tsinghua University,2.0
Politecnico di Milano,Systems Research Institute,2.0
Politecnico di Milano,Wageningen University & Research,2.0
Politecnico di Milano,Netherlands Environmental Assessment Agency,2.0
Politecnico di Milano,Universidade Federal de Minas Gerais,32.0
Politecnico di Milano,Universidad del Norte,4.0
Politecnico di Milano,IBM Research - Almaden,2.0
Politecnico di Milano,University of Cape Town,12.0
Politecnico di Milano,Fondazione Salvatore Maugeri,4.0
