source,target,weight
Physical Chemistry and Surface Reactivity,"Land, Water, and Environment Research",28.0
Physical Chemistry and Surface Reactivity,Chemical Engineering,14.0
Decision-Making Uncertainty,Management,4.0
Decision-Making Uncertainty,Psychology,4.0
History,Anthropology & Archaeology,2.0
History,Psychology and Education,2.0
History,Public Administration and Management,2.0
History,Education and Research,4.0
History,Education and Didactics,4.0
History,Racism and Discourse,4.0
History,Ethnic-Racial Relations,4.0
History,Environmental Science,2.0
History,Modern and Contemporary History,2.0
History,History and Archaeology,2.0
History,International & Public Affairs,4.0
History,Economics,26.0
History,Social History,2.0
History,Geography,2.0
History,Archaeology and Art History,2.0
History,History of Iran in the Islamic Period,2.0
History,Political Science,36.0
History,Higher School of Economics,2.0
History,Economic University,6.0
History,Economic Sciences,6.0
History,"Territories, Environment and Societies",4.0
History,Archaeology,14.0
History,Sociétés,2.0
History,Innovative Methodologies,8.0
History,Multidisciplinary Science,8.0
History,Textual Interpretation and Production,8.0
History,Religion and Chinese Society,2.0
History,"Bibliography of works contributed to the environment, published studies on military and diplomatic matters.",2.0
History,Political History,8.0
History,Counterfactual Analyses and Futures,4.0
History,History of Possibilities,4.0
History,Missionary Sources (17th-18th Centuries),2.0
History,History Cultures Civilizations,2.0
History,Historical Studies,4.0
History,Education Management,2.0
History,Social Epidemiology,8.0
History,Gender-Sensitive Medicine,8.0
History,Arts and Sciences,2.0
History,Psychology,10.0
History,Psychoanalytic Research,6.0
Skin Research,Dermatology,34.0
Skin Research,Dermatology and Skin Science,2.0
Skin Research,Photomedicine,2.0
Skin Research,"Dermatology, Andrology, and Venereology",2.0
Skin Research,Dermatologic Institute,2.0
Skin Research,Health Services and Systems Research,6.0
Skin Research,Quantitative Medicine,6.0
Skin Research,Wound Care Innovation,6.0
Skin Research,"Science, Math & Technology",36.0
"Chemical, Pharmaceutical and Agricultural Sciences",Microbiology,54.0
"Chemical, Pharmaceutical and Agricultural Sciences",Proteomic and Metabolomic Laboratory,18.0
"Chemical, Pharmaceutical and Agricultural Sciences",Hematology,12.0
"Chemical, Pharmaceutical and Agricultural Sciences",Experimental Oncology and Immunology,6.0
"Chemical, Pharmaceutical and Agricultural Sciences",Flavivirus Laboratory,6.0
"Chemical, Pharmaceutical and Agricultural Sciences",Cellular and Molecular Genetics,6.0
"Chemical, Pharmaceutical and Agricultural Sciences",Risk Analysis and Genomic Epidemiology,12.0
"Chemical, Pharmaceutical and Agricultural Sciences",Technologies in Biomedicine,6.0
"Chemical, Pharmaceutical and Agricultural Sciences",Medical Statistics and Molecular Epidemiology,6.0
Infrastructure and Environment,Water and Wastewater Engineering,4.0
Infrastructure and Environment,Engineering,2.0
Blockchain Research Center,Mathematics and Statistics,2.0
Blockchain Research Center,Statistics and Finance,2.0
Blockchain Research Center,Statistics,2.0
Tropical Diseases Neglected Prevention Chemotherapy,Biosciences,6.0
Tropical Diseases Neglected Prevention Chemotherapy,Life Sciences,8.0
Tropical Diseases Neglected Prevention Chemotherapy,Scientific Research,6.0
Tropical Diseases Neglected Prevention Chemotherapy,Medical and Veterinary Entomology,2.0
Tropical Diseases Neglected Prevention Chemotherapy,Public Health,8.0
Experimental Dermatology,Behavioral Sciences,2.0
Experimental Dermatology,Medicine,2.0
Experimental Dermatology,Communication,2.0
Intelligent Healthcare,Nutrition,4.0
Intelligent Healthcare,Community Nutrition,6.0
Hematology with Transplantation,Hematology,64.0
Hematology with Transplantation,Global Health,2.0
Hematology with Transplantation,Lymphoma,2.0
Hematology with Transplantation,Oncohematology,2.0
Hematology with Transplantation,Hematology and Stem Cells Transplantation,2.0
Hematology with Transplantation,Onco-Haematology,2.0
Hematology with Transplantation,Onco-Hematology,6.0
Hematology with Transplantation,Hematology and CTMO,2.0
Hematology with Transplantation,Radiotherapy,2.0
Hematology with Transplantation,Oncology,4.0
Hematology with Transplantation,Translational Medicine,2.0
Social Studies Education,Education,2.0
Applied Health Research and Care,Primary Care and Public Health,4.0
Applied Health Research and Care,Medicine,4.0
Applied Health Research and Care,Epidemiology and Preventive Medicine,2.0
Applied Health Research and Care,Primary Care and Social Medicine,2.0
Traumatology and Orthopaedic Surgery,Musculoskeletal Disorders,6.0
Traumatology and Orthopaedic Surgery,Orthopedic Surgery and Traumatology,6.0
Applied Analysis and Stochastics,Applied Mathematics and Mechanics,2.0
Parasitology and Mycology,Food Hygiene and Safety,36.0
Parasitology and Mycology,Parasitology,4.0
Parasitology and Mycology,Health Inspection,4.0
Parasitology and Mycology,Community and Preventive Medicine,4.0
Parasitology and Mycology,Veterinary Sciences,8.0
Parasitology and Mycology,Animal Health and Production,6.0
Parasitology and Mycology,Microbiology,6.0
Parasitology and Mycology,Pathology,2.0
Parasitology and Mycology,Biological Sciences,2.0
Emergency and General Medicine,Medical Education,2.0
Emergency and General Medicine,Patient Safety,4.0
Emergency and General Medicine,General Medicine,4.0
Emergency and General Medicine,Hospital Medicine,2.0
Companion Animal and Wildlife Clinic,Veterinary Medicine,4.0
Companion Animal and Wildlife Clinic,Surgery,4.0
Embryonic Science and Technology,Measurement Technology,4.0
Embryonic Science and Technology,Materials and Chemistry,6.0
Embryonic Science and Technology,Molecular and Material Engineering,2.0
Embryonic Science and Technology,Applied Chemistry,10.0
Embryonic Science and Technology,Neuroscience,24.0
Embryonic Science and Technology,Pathology and Laboratory Medicine,4.0
Embryonic Science and Technology,Systems Neurosciences and Preventive Medicine,6.0
Embryonic Science and Technology,Environmental Medical Sciences,4.0
Embryonic Science and Technology,Genetic and Behavioral Neuroscience,2.0
Embryonic Science and Technology,Chemical Research,2.0
Embryonic Science and Technology,Materials and Structures,4.0
Embryonic Science and Technology,Materials Research,12.0
Embryonic Science and Technology,Materials Science,2.0
Embryonic Science and Technology,Stem Cell Biology,20.0
Embryonic Science and Technology,Hematology,10.0
Embryonic Science and Technology,Cell Fate Biology and Stem Cell Medicine,4.0
Embryonic Science and Technology,Immunotherapy and Immunobiology,2.0
Embryonic Science and Technology,Biochemistry,6.0
Embryonic Science and Technology,Research Promotion and Management,2.0
Embryonic Science and Technology,Life Sciences and Medical BioScience,4.0
Embryonic Science and Technology,Stem Cell and Molecular Medicine,6.0
Embryonic Science and Technology,Immunology,6.0
Embryonic Science and Technology,Medical Research,4.0
Embryonic Science and Technology,Cellular Therapy,2.0
Embryonic Science and Technology,Medical Sciences,4.0
Embryonic Science and Technology,Assisted Reproductive Technologies,2.0
Embryonic Science and Technology,Advanced Life Sciences and Medicine,2.0
Embryonic Science and Technology,Microscopic and Developmental Anatomy,2.0
Embryonic Science and Technology,Experimental Animals,2.0
Embryonic Science and Technology,Cancer Science,2.0
Public Administration and Humanities,Nursing,2.0
Public Administration and Humanities,Social and Behavioral Science,2.0
Public Administration and Humanities,Maritime Economics and Management,4.0
Public Administration and Humanities,Marine Engineering,4.0
"Ophthalmology, Neurology",Ophthalmology,4.0
"Ophthalmology, Neurology",Ophthalmology & Visual Sciences,4.0
"Ophthalmology, Neurology","Ophthalmology, Neurology, Neurosurgery",2.0
"Ophthalmology, Neurology","Ophthalmology and Visual Sciences, Pediatrics, Neurology",2.0
"Ophthalmology, Neurology","Neurology, Ophthalmology",2.0
Molecules–Signaling–Development,Neurogenomics,10.0
Upper GI Surgery,"Medicine, Dentistry & Nursing",8.0
Biological Systems Engineering,Macromolecular Science and Engineering,4.0
Biological Systems Engineering,Macromolecules,4.0
Biological Systems Engineering,Biomechanics,4.0
Biological Systems Engineering,Physics,2.0
Biological Systems Engineering,Chemical Engineering,8.0
Biological Systems Engineering,Civil Engineering,4.0
Biological Systems Engineering,Disaster and Emergency Management,2.0
Biological Systems Engineering,Crop and Soil Science,4.0
Roentgenoradiology,Medical University,14.0
Wildlife Management,Environmental Research,4.0
Wildlife Management,Geology and Geoscience,2.0
Wildlife Management,Biology and Wildlife,2.0
Wildlife Management,Fisheries and Ocean Sciences,2.0
Wildlife Management,Rodent Pest Management and Biosensor Technology Development,6.0
Wildlife Management,Pest Management,4.0
Wildlife Management,Zoology,18.0
Safety Engineering and Emergency Management,Civil and Transportation Engineering,4.0
Safety Engineering and Emergency Management,Civil Engineering,2.0
Safety Engineering and Emergency Management,Geotechnical Engineering,2.0
Safety Engineering and Emergency Management,Mechanical Engineering,2.0
Safety Engineering and Emergency Management,Resources and Safety Engineering,2.0
Safety Engineering and Emergency Management,Transportation Science and Engineering,2.0
Safety Engineering and Emergency Management,Civil and Environmental Engineering,2.0
"Science, Agriculture & Engineering",Mechanical Engineering,14.0
"Science, Agriculture & Engineering",Chemistry,2.0
Pesticide Research,Chemical Engineering,24.0
Pharmaceutical and Biomedical Sciences,Basic Science,8.0
Pharmaceutical and Biomedical Sciences,Pharmaceutical Sciences,8.0
Vaccine and Serum Research,Chemistry and Biochemistry,2.0
Vaccine and Serum Research,Water Engineering,2.0
Vaccine and Serum Research,Agronomy,2.0
Vaccine and Serum Research,Neurology,10.0
Vaccine and Serum Research,Pathology,2.0
Vaccine and Serum Research,Health Sciences,2.0
Vaccine and Serum Research,Cardiac and Cerebral Diseases,2.0
Brain and Mind Centre,Sleep and Chronobiology,72.0
Brain and Mind Centre,Psychology,60.0
Brain and Mind Centre,Sleep Research,36.0
Earth and Planets,Astronomy,6.0
Earth and Planets,Astronomy and Astrophysics,6.0
Earth and Planets,Physics,6.0
Materials and Energy Conversion Device,Materials Science and Engineering,16.0
Materials and Energy Conversion Device,Chemistry and Life Sciences,4.0
Materials and Energy Conversion Device,"Artificial Intelligence, Optics and Electronics",4.0
Internet Law,Business School,2.0
Internet Law,Electronic Engineering and Computer Science,2.0
Pharmaceuticals and Medicinal Chemistry,Applied Science,6.0
Pharmaceuticals and Medicinal Chemistry,Chemistry,2.0
Pharmaceuticals and Medicinal Chemistry,Pharmacognosy and Drug Development,2.0
Mathematics and Physics,Physics,282.0
Mathematics and Physics,Chemistry and Pharmacy,8.0
Mathematics and Physics,Nuclear Physics,18.0
Mathematics and Physics,Physics and Astronomy,34.0
Mathematics and Physics,Nuclear Research,16.0
Mathematics and Physics,Nuclear University,8.0
Mathematics and Physics,High Energy Physics,4.0
Mathematics and Physics,Engineering and Architecture,4.0
Mathematics and Physics,Natural Sciences,4.0
Mathematics and Physics,Radiation Physics,4.0
Mathematics and Physics,Computer Science,4.0
Mathematics and Physics,Pure and Applied Mathematics,2.0
Mathematics and Physics,Natural Sciences and Mathematics,2.0
Mathematics and Physics,"Mathematics, Physics, Mechanics",4.0
Mathematics and Physics,"Mathematics, Natural Sciences, Information Technologies",2.0
Mathematics and Physics,Mathematics,28.0
Mathematics and Physics,Advanced Materials Research,8.0
Mathematics and Physics,Engineering and Sciences,4.0
Mathematics and Physics,Environmental Bioremediation,2.0
Mathematics and Physics,Technology and Design,2.0
Mathematics and Physics,Analytical Environmental Chemistry,4.0
Mathematics and Physics,Astronomy,28.0
Mathematics and Physics,Astrophysics,20.0
Mathematics and Physics,Theoretical Physics,4.0
Mathematics and Physics,Neutron Physics,4.0
Mathematics and Physics,Materials Physics,4.0
Mathematics and Physics,Nanoelectronics,8.0
Mathematics and Physics,Engineering and Applied Sciences,4.0
Mathematics and Physics,Pharmacy,6.0
Mathematics and Physics,Chemistry,2.0
Mathematics and Physics,Informatics,6.0
Mathematics and Physics,Nanoenergy and Nanosystems,2.0
Mathematics and Physics,Nanoscience and Technology,2.0
Mathematics and Physics,Nonlinear Mechanics,2.0
Mathematics and Physics,Gravitational Physics,2.0
Mathematics and Physics,"Physics, Astronomy and Mathematics",2.0
Mathematics and Physics,Mathematics and Statistics,18.0
Mathematics and Physics,Space Weather,4.0
Mathematics and Physics,Science,8.0
Mathematics and Physics,Mathematics and Computers,4.0
Mathematics and Physics,Civil and Resource Engineering,10.0
Mathematics and Physics,Materials Service Safety,2.0
Mathematics and Physics,Mechanics and Civil Engineering,2.0
Mathematics and Physics,Mathematica and Statistics,2.0
Mathematics and Physics,Mathematical Sciences,18.0
Mathematics and Physics,Automated Reasoning and Cognition,4.0
Mathematics and Physics,"Mathematics, Physics",4.0
Mathematics and Physics,Physics and Mathematics,2.0
Mathematics and Physics,Astrophysics and Space Science,4.0
Mathematics and Physics,Physics and Earth Sciences,2.0
Mathematics and Physics,Astrophysics and Supercomputing,4.0
Mathematics and Physics,"Astrophysical Sciences, Physics and Astronomy",4.0
Mathematics and Physics,Astronomy and Astrophysics,2.0
Mathematics and Physics,Astronomical Observatories,2.0
Mathematics and Physics,Astronomy and Space Science,2.0
Mathematics and Physics,Earth and Space Exploration,2.0
Mathematics and Physics,Materials and Technology,12.0
Mathematics and Physics,Materials Science and Engineering,8.0
Mathematics and Physics,Materials Genome Engineering,4.0
Mathematics and Physics,Computer Science and Technology,4.0
Mathematics and Physics,Data Science,6.0
Mathematics and Physics,Mathematics and Big Data,4.0
Mathematics and Physics,Statistics and Mathematics,2.0
Mathematics and Physics,Auditing and Controllership,18.0
Mathematics and Physics,Law,36.0
Mathematics and Physics,System and Control,4.0
Mathematics and Physics,Control Science and Engineering,2.0
Mathematics and Physics,Information Science and Engineering,6.0
Mathematics and Physics,"Biomass Energy Technology, Biorefinery",6.0
Mathematics and Physics,Biological and Environmental Sciences and Technologies,8.0
